aX,aY,aZ,gX,gY,gZ
-0.39,0.02,0.93,0.84,-0.421.40,
-0.39,0.02,0.93,0.98,-0.351.26,
-0.39,0.02,0.93,1.19,-0.140.84,
-0.39,0.02,0.93,1.33,-0.280.91,
-0.39,0.03,0.93,1.26,-0.210.91,
-0.39,0.02,0.93,1.12,-0.141.05,
-0.39,0.02,0.93,1.19,0.001.12,
-0.39,0.03,0.93,1.12,-0.281.12,
-0.39,0.03,0.93,0.98,-0.280.98,
-0.39,0.03,0.93,0.91,-0.281.12,
-0.39,0.03,0.93,1.05,-0.421.05,
-0.39,0.03,0.93,0.84,-0.421.26,
-0.39,0.03,0.93,0.84,-0.560.98,
-0.39,0.02,0.93,0.84,-0.561.12,
-0.39,0.02,0.93,0.91,-0.631.05,
-0.39,0.03,0.93,0.84,-0.420.91,
-0.39,0.03,0.93,0.98,-0.420.70,
-0.39,0.02,0.93,0.91,-0.281.19,
-0.39,0.03,0.93,0.91,-0.210.91,
-0.39,0.03,0.93,0.77,-0.350.98,
-0.39,0.02,0.93,0.7,-0.351.05,
-0.39,0.02,0.93,0.77,-0.281.05,
-0.39,0.03,0.93,0.77,-0.280.84,
-0.39,0.02,0.93,0.84,-0.211.12,
-0.39,0.02,0.93,0.91,-0.140.77,
-0.39,0.02,0.93,0.84,-0.210.77,
-0.39,0.02,0.92,0.77,-0.490.98,
-0.39,0.02,0.93,0.7,-0.490.70,
-0.39,0.02,0.93,0.7,-0.421.19,
-0.39,0.02,0.92,0.84,-0.561.05,
-0.39,0.02,0.93,0.77,-0.420.77,
-0.39,0.02,0.92,0.77,-0.350.91,
-0.39,0.02,0.92,0.77,-0.491.19,
-0.39,0.02,0.93,0.91,-0.420.91,
-0.39,0.02,0.93,0.91,-0.350.84,
-0.39,0.02,0.93,0.98,-0.280.91,
-0.39,0.02,0.92,1.12,-0.210.77,
-0.39,0.02,0.93,1.12,-0.070.98,
-0.39,0.02,0.93,1.19,-0.071.19,
-0.39,0.02,0.92,1.26,-0.141.05,
-0.39,0.02,0.93,1.19,-0.071.12,
-0.39,0.02,0.93,1.26,-0.071.05,
-0.39,0.02,0.93,1.26,0.000.91,
-0.39,0.02,0.93,1.12,-0.210.98,
-0.39,0.02,0.93,1.12,-0.281.05,
-0.39,0.03,0.93,1.05,-0.210.84,
-0.39,0.02,0.93,1.05,-0.281.05,
-0.39,0.03,0.93,0.98,-0.351.05,
-0.39,0.02,0.93,0.98,-0.211.12,
-0.39,0.03,0.92,1.19,-0.490.91,
-0.39,0.02,0.92,1.26,-0.490.91,
-0.39,0.02,0.93,1.12,-0.280.91,
-0.39,0.03,0.93,1.05,-0.140.98,
-0.39,0.03,0.92,1.19,-0.280.84,
-0.39,0.03,0.93,1.12,-0.280.77,
-0.39,0.03,0.93,1.12,-0.280.91,
-0.39,0.03,0.93,0.98,-0.350.84,
-0.39,0.03,0.93,0.77,-0.490.77,
-0.39,0.02,0.93,0.63,-0.421.12,
-0.39,0.03,0.93,0.7,-0.350.84,
-0.39,0.02,0.93,0.63,-0.281.05,
-0.39,0.02,0.93,0.77,-0.280.84,
-0.39,0.02,0.93,0.91,-0.211.19,
-0.39,0.02,0.93,0.84,-0.070.84,
-0.39,0.02,0.93,0.98,-0.140.70,
-0.39,0.02,0.93,1.05,0.000.98,
-0.39,0.02,0.93,1.19,0.000.77,
-0.39,0.02,0.93,1.12,0.000.77,
-0.39,0.02,0.93,1.05,0.000.98,
-0.39,0.02,0.93,1.12,0.000.70,
-0.39,0.02,0.93,1.12,-0.140.98,
-0.39,0.02,0.93,1.12,-0.140.91,
-0.39,0.02,0.92,0.98,-0.070.77,
-0.39,0.03,0.93,1.12,-0.350.63,
-0.39,0.03,0.93,0.91,-0.141.12,
-0.39,0.03,0.93,1.05,-0.140.77,
-0.39,0.03,0.93,0.98,-0.350.49,
-0.39,0.02,0.93,0.91,-0.210.70,
-0.39,0.02,0.93,0.98,-0.140.70,
-0.39,0.02,0.93,0.98,-0.210.21,
-0.39,0.03,0.93,0.84,-0.210.70,
-0.39,0.03,0.93,0.7,-0.350.63,
-0.39,0.02,0.93,0.7,-0.140.70,
-0.39,0.03,0.93,0.91,-0.350.49,
-0.39,0.02,0.93,0.91,-0.140.28,
-0.39,0.02,0.93,0.91,-0.210.70,
-0.39,0.02,0.92,0.98,-0.070.49,
-0.39,0.02,0.93,1.12,-0.210.70,
-0.39,0.02,0.92,1.12,-0.070.56,
-0.39,0.02,0.93,1.26,-0.210.70,
-0.39,0.02,0.93,1.05,-0.280.77,
-0.39,0.02,0.93,0.98,-0.140.70,
-0.39,0.02,0.93,1.05,-0.070.63,
-0.39,0.02,0.93,0.98,-0.210.56,
-0.39,0.02,0.93,1.19,-0.210.84,
-0.39,0.02,0.93,1.12,0.000.91,
-0.39,0.03,0.93,1.05,-0.141.05,
-0.39,0.03,0.93,0.98,-0.070.98,
-0.39,0.02,0.93,0.98,-0.070.70,
-0.39,0.02,0.92,1.05,-0.070.91,
-0.39,0.02,0.92,1.12,-0.281.26,
-0.39,0.02,0.93,0.98,-0.280.98,
-0.39,0.02,0.92,0.84,-0.281.33,
-0.39,0.03,0.93,0.7,-0.351.19,
-0.39,0.02,0.93,0.63,-0.491.12,
-0.39,0.02,0.93,0.56,-0.421.19,
-0.39,0.02,0.93,0.63,-0.421.33,
-0.39,0.02,0.93,0.63,-0.490.77,
-0.39,0.02,0.93,0.63,-0.491.19,
-0.39,0.02,0.93,0.63,-0.421.47,
-0.39,0.02,0.93,0.63,-0.491.05,
-0.39,0.02,0.92,0.56,-0.420.98,
-0.39,0.02,0.92,0.49,-0.351.05,
-0.39,0.02,0.92,0.49,-0.490.98,
-0.39,0.02,0.92,0.42,-0.630.98,
-0.4,0.02,0.92,0.35,-0.420.91,
-0.39,0.02,0.92,0.77,-0.701.05,
-0.39,0.02,0.92,0.77,-0.561.12,
-0.39,0.02,0.92,0.77,-0.561.33,
-0.39,0.02,0.93,0.91,-0.561.12,
-0.39,0.02,0.93,1.19,-0.141.40,
-0.39,0.02,0.93,1.4,-0.071.05,
-0.39,0.02,0.93,1.61,0.001.12,
-0.4,0.02,0.93,1.75,-0.071.05,
-0.39,0.02,0.92,1.68,-0.141.05,
-0.39,0.02,0.92,1.4,-0.211.26,
-0.39,0.02,0.92,1.26,-0.351.68,
-0.39,0.02,0.92,1.12,-0.351.47,
-0.39,0.02,0.93,1.19,-0.211.61,
-0.38,0.02,0.93,1.4,0.001.54,
-0.38,0.02,0.93,1.47,0.141.40,
-0.39,0.03,0.93,1.47,0.001.33,
-0.39,0.03,0.92,1.4,-0.211.26,
-0.39,0.03,0.93,1.12,-0.351.33,
-0.4,0.03,0.93,0.98,-0.491.05,
-0.4,0.03,0.93,0.91,-0.701.54,
-0.4,0.03,0.93,0.7,-0.701.40,
-0.39,0.03,0.93,0.84,-0.911.19,
-0.39,0.03,0.93,0.63,-0.981.33,
-0.39,0.03,0.93,0.56,-1.261.40,
-0.39,0.03,0.93,0.49,-1.051.26,
-0.39,0.03,0.93,0.49,-0.981.40,
-0.38,0.02,0.93,0.56,-1.051.33,
-0.38,0.02,0.93,0.49,-0.771.19,
-0.38,0.02,0.93,0.7,-0.560.91,
-0.38,0.02,0.93,0.84,-0.421.12,
-0.38,0.02,0.93,0.84,-0.350.42,
-0.38,0.02,0.93,0.91,-0.140.70,
-0.39,0.02,0.93,0.84,-0.141.12,
-0.39,0.02,0.93,0.77,-0.070.98,
-0.39,0.02,0.92,0.91,0.000.70,
-0.39,0.02,0.92,0.91,0.000.91,
-0.39,0.02,0.92,1.05,0.000.56,
-0.39,0.02,0.93,1.12,17.850.77,
-0.39,0.02,0.93,1.05,0.140.70,
-0.39,0.02,0.93,1.19,0.070.77,
-0.39,0.02,0.92,1.4,0.140.91,
-0.39,0.02,0.92,1.54,0.140.70,
-0.39,0.02,0.92,1.33,0.280.98,
-0.39,0.02,0.92,1.26,0.281.26,
-0.39,0.02,0.93,1.26,0.141.05,
-0.4,0.02,0.93,1.33,-0.071.26,
-0.4,0.02,0.93,1.4,-0.211.33,
-0.4,0.03,0.93,1.47,-0.211.05,
-0.39,0.03,0.93,1.47,-0.281.26,
-0.39,0.03,0.93,1.47,-0.351.26,
-0.39,0.03,0.93,1.4,-0.281.12,
-0.39,0.03,0.93,1.19,-0.351.05,
-0.39,0.03,0.93,0.98,-0.281.47,
-0.39,0.03,0.93,0.98,-0.421.40,
-0.39,0.03,0.93,0.77,-0.631.68,
-0.39,0.03,0.93,0.63,-0.771.26,
-0.39,0.03,0.93,0.56,-0.701.40,
-0.39,0.02,0.93,0.63,-0.840.91,
-0.39,0.03,0.93,0.7,-0.911.12,
-0.39,0.03,0.93,0.63,-0.981.19,
-0.39,0.02,0.93,0.63,-0.770.98,
-0.39,0.02,0.93,0.56,-0.771.12,
-0.39,0.03,0.93,0.7,-0.491.26,
-0.39,0.02,0.93,0.84,-0.560.98,
-0.39,0.02,0.93,0.77,-0.281.05,
-0.39,0.02,0.93,0.84,-0.421.05,
-0.39,0.02,0.93,0.84,-0.420.91,
-0.39,0.02,0.93,0.91,-0.490.98,
-0.39,0.02,0.93,0.84,-0.421.05,
-0.39,0.02,0.93,0.84,-0.491.05,
-0.39,0.02,0.93,0.77,-0.351.19,
-0.39,0.02,0.93,0.7,-0.281.19,
-0.39,0.02,0.93,0.7,-0.141.47,
-0.39,0.02,0.92,0.77,-0.141.47,
-0.39,0.02,0.92,0.84,-0.141.54,
-0.39,0.02,0.92,0.84,-0.141.75,
-0.39,0.02,0.92,1.05,-0.071.82,
-0.39,0.03,0.92,1.19,0.001.26,
-0.39,0.03,0.93,1.33,0.071.19,
-0.39,0.03,0.93,1.61,-0.070.91,
-0.39,0.03,0.93,1.61,0.000.84,
-0.39,0.03,0.93,1.4,0.000.77,
-0.39,0.03,0.93,1.19,0.000.98,
-0.39,0.03,0.93,1.05,-0.070.63,
-0.39,0.03,0.93,0.84,0.000.91,
-0.39,0.03,0.93,0.7,0.000.70,
-0.39,0.03,0.93,0.63,-0.210.63,
-0.4,0.03,0.93,0.63,-0.280.56,
-0.4,0.03,0.93,0.56,-0.350.91,
-0.39,0.02,0.92,0.7,-0.280.84,
-0.39,0.02,0.92,0.77,-0.350.77,
-0.39,0.02,0.92,0.77,-0.280.98,
-0.39,0.02,0.92,0.77,-0.351.05,
-0.39,0.02,0.92,0.91,-0.421.05,
-0.39,0.02,0.92,0.91,-0.561.12,
-0.39,0.02,0.93,0.98,-0.701.33,
-0.4,0.02,0.92,0.98,-0.771.05,
-0.39,0.02,0.93,0.98,-0.771.26,
-0.39,0.02,0.93,0.77,-0.841.47,
-0.39,0.02,0.93,0.84,-0.631.33,
-0.38,0.03,0.93,0.77,-0.491.19,
-0.38,0.03,0.93,0.7,-0.631.33,
-0.38,0.02,0.93,0.7,-0.351.12,
-0.38,0.02,0.93,0.77,0.001.19,
-0.38,0.03,0.93,0.77,0.000.91,
-0.38,0.02,0.93,0.98,0.210.77,
-0.39,0.02,0.92,0.98,0.210.77,
-0.39,0.02,0.93,0.98,0.210.91,
-0.39,0.02,0.93,1.05,0.210.91,
-0.4,0.02,0.93,1.05,0.280.84,
-0.4,0.03,0.93,1.05,0.140.98,
-0.4,0.03,0.92,0.98,0.000.91,
-0.39,0.03,0.92,0.7,-0.071.05,
-0.39,0.03,0.92,0.84,-0.140.77,
-0.4,0.03,0.92,0.63,-0.140.63,
-0.39,0.03,0.92,0.77,-0.210.63,
-0.39,0.03,0.92,0.77,-0.140.07,
-0.39,0.02,0.93,0.91,0.000.07,
-0.39,0.02,0.93,0.98,0.07-0.07,
-0.39,0.02,0.93,0.98,0.140.07,
-0.4,0.02,0.93,0.98,0.070.14,
-0.4,0.02,0.92,0.91,0.000.42,
-0.4,0.02,0.93,0.84,0.000.14,
-0.39,0.02,0.93,0.77,-0.280.35,
-0.4,0.02,0.92,0.77,-0.210.70,
-0.39,0.02,0.93,1.05,-0.350.84,
-0.39,0.01,0.92,1.33,-0.280.84,
-0.39,0.01,0.92,1.61,-0.140.84,
-0.39,0.02,0.92,1.82,-0.211.12,
-0.39,0.02,0.92,1.82,-0.351.12,
-0.39,0.02,0.92,1.82,-0.211.61,
-0.39,0.03,0.92,1.68,-0.351.68,
-0.39,0.03,0.92,1.68,-0.561.61,
-0.39,0.03,0.93,1.61,-0.631.75,
-0.39,0.03,0.93,1.4,-0.771.96,
-0.39,0.03,0.93,1.12,-0.771.68,
-0.39,0.03,0.93,0.84,-0.982.10,
-0.39,0.03,0.93,0.63,-0.912.17,
-0.39,0.03,0.93,0.49,-1.051.96,
-0.39,0.03,0.93,0.28,-1.122.10,
-0.39,0.03,0.93,0.14,-1.192.10,
-0.39,0.03,0.93,0.07,-1.262.17,
-0.39,0.03,0.93,0,-1.332.03,
-0.39,0.03,0.93,-0.21,-1.332.31,
-0.39,0.03,0.93,-0.14,-1.052.24,
-0.39,0.03,0.93,0,-1.191.96,
-0.39,0.03,0.92,0,-1.051.89,
-0.39,0.02,0.92,0.21,-1.121.47,
-0.38,0.02,0.92,0.42,-1.051.26,
-0.39,0.02,0.92,0.56,-0.560.98,
-0.39,0.02,0.92,0.91,-0.350.98,
-0.38,0.02,0.92,1.05,0.070.91,
-0.39,0.02,0.92,1.26,0.140.56,
-0.39,0.02,0.92,1.4,0.350.42,
-0.39,0.02,0.92,1.47,0.490.42,
-0.39,0.02,0.92,1.61,0.77-0.07,
-0.39,0.02,0.92,1.68,0.770.07,
-0.39,0.02,0.93,1.68,0.770.14,
-0.39,0.02,0.92,1.75,0.770.07,
-0.39,0.03,0.92,1.89,0.77-0.07,
-0.39,0.03,0.92,1.89,0.700.21,
-0.39,0.03,0.93,1.54,0.560.21,
-0.39,0.03,0.93,1.47,0.350.07,
-0.39,0.03,0.92,1.47,0.210.42,
-0.39,0.03,0.92,1.33,0.000.77,
-0.4,0.02,0.93,1.33,-0.211.05,
-0.4,0.02,0.93,1.26,-0.351.26,
-0.4,0.03,0.92,1.12,-0.421.68,
-0.39,0.03,0.93,0.98,-0.701.40,
-0.39,0.03,0.93,0.77,-0.631.54,
-0.39,0.03,0.93,0.63,-0.841.75,
-0.39,0.03,0.93,0.63,-0.841.47,
-0.39,0.03,0.93,0.7,-0.631.47,
-0.39,0.03,0.93,0.77,-0.421.68,
-0.39,0.03,0.92,0.84,-0.561.12,
-0.39,0.03,0.93,0.84,-0.491.26,
-0.39,0.02,0.93,0.84,-0.351.12,
-0.39,0.03,0.93,0.77,-0.281.12,
-0.39,0.03,0.93,0.77,-0.071.12,
-0.4,0.03,0.93,0.7,-0.281.19,
-0.4,0.03,0.93,0.56,-0.280.91,
-0.4,0.03,0.93,0.56,-0.350.98,
-0.4,0.03,0.93,0.63,-0.561.05,
-0.4,0.02,0.92,0.56,-0.701.05,
-0.39,0.02,0.92,0.63,-0.630.98,
-0.39,0.02,0.92,0.56,-0.771.12,
-0.39,0.02,0.92,0.91,-0.490.84,
-0.39,0.02,0.92,0.98,-0.351.05,
-0.39,0.02,0.92,1.26,-0.560.98,
-0.39,0.02,0.92,1.4,-0.140.91,
-0.39,0.02,0.92,1.47,-0.281.26,
-0.39,0.02,0.93,1.61,-0.141.12,
-0.39,0.02,0.93,1.61,0.071.05,
-0.39,0.02,0.93,1.68,0.141.19,
-0.39,0.02,0.93,1.82,0.281.05,
-0.39,0.02,0.93,1.82,0.490.84,
-0.4,0.02,0.93,1.75,0.491.05,
-0.4,0.03,0.93,1.75,0.280.84,
-0.4,0.03,0.93,1.75,0.350.70,
-0.4,0.04,0.92,1.4,0.281.05,
-0.4,0.04,0.92,1.19,-0.070.98,
-0.4,0.04,0.92,0.84,-0.140.49,
-0.4,0.04,0.92,0.77,-0.350.21,
-0.39,0.04,0.92,0.63,-0.700.14,
-0.39,0.04,0.92,0.42,-0.91-0.21,
-0.38,0.04,0.93,0.35,-0.84-0.28,
-0.38,0.03,0.93,0.49,-0.63-0.35,
-0.38,0.03,0.93,0.56,-0.56-0.70,
-0.38,0.03,0.93,0.63,-0.14-0.70,
-0.38,0.02,0.93,0.63,0.07-0.56,
-0.38,0.02,0.93,0.77,0.28-0.91,
-0.38,0.02,0.93,0.77,0.28-0.63,
-0.39,0.02,0.92,0.77,0.42-0.28,
-0.39,0.02,0.93,0.63,0.49-0.21,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
