aX,aY,aZ,gX,gY,gZ
0.11,0.94,0.27,1.05,-0.280.91,
0.11,0.94,0.26,1.12,-0.351.05,
0.12,0.94,0.26,1.19,-0.280.91,
0.11,0.94,0.26,1.26,-0.281.05,
0.11,0.94,0.26,1.33,-0.210.98,
0.11,0.94,0.26,1.12,-0.141.33,
0.11,0.94,0.26,1.26,-0.071.05,
0.11,0.94,0.26,1.19,0.001.05,
0.11,0.94,0.27,1.12,0.001.12,
0.11,0.94,0.26,1.26,-0.071.05,
0.11,0.94,0.26,1.19,-0.421.26,
0.11,0.94,0.27,0.98,-0.421.33,
0.11,0.94,0.27,0.98,-0.631.12,
0.11,0.94,0.26,0.98,-0.630.98,
0.11,0.94,0.26,0.91,-0.701.05,
0.11,0.94,0.26,0.98,-0.841.26,
0.11,0.94,0.26,1.12,-0.840.84,
0.11,0.94,0.26,1.12,-0.770.63,
0.11,0.94,0.26,1.26,-0.630.49,
0.11,0.94,0.26,1.4,-0.280.49,
0.11,0.94,0.26,1.4,0.070.35,
0.12,0.94,0.26,1.4,0.210.63,
0.12,0.94,0.27,1.26,0.560.56,
0.12,0.94,0.27,1.26,0.490.84,
0.11,0.94,0.26,1.19,0.491.19,
0.11,0.94,0.26,1.12,0.351.12,
0.11,0.94,0.26,0.91,0.351.40,
0.11,0.94,0.26,0.84,0.141.54,
0.11,0.94,0.26,0.84,0.141.12,
0.11,0.94,0.26,0.91,-0.141.40,
0.11,0.94,0.26,1.05,-0.141.12,
0.11,0.94,0.26,1.19,-0.211.33,
0.11,0.94,0.26,1.33,-0.141.12,
0.11,0.94,0.26,1.19,-0.211.26,
0.11,0.94,0.26,1.05,-0.141.40,
0.1,0.94,0.26,1.05,-0.211.47,
0.11,0.94,0.26,0.98,-0.281.19,
0.11,0.94,0.26,1.05,-0.420.91,
0.11,0.94,0.26,0.98,-0.420.70,
0.11,0.94,0.26,0.91,-0.700.77,
0.11,0.94,0.26,0.84,-0.700.56,
0.11,0.94,0.26,0.63,-0.840.84,
0.11,0.94,0.26,0.7,-0.981.19,
0.11,0.94,0.26,0.84,-0.910.84,
0.11,0.94,0.26,0.77,-0.630.91,
0.11,0.94,0.26,0.84,-0.560.98,
0.12,0.94,0.27,0.91,-0.420.63,
0.12,0.94,0.26,0.98,-0.350.70,
0.12,0.94,0.26,0.84,-0.350.98,
0.12,0.94,0.26,0.77,-0.350.91,
0.12,0.93,0.26,0.98,-0.281.12,
0.12,0.94,0.26,1.12,-0.281.26,
0.11,0.94,0.26,1.12,-0.211.19,
0.11,0.94,0.26,1.26,-0.141.33,
0.11,0.94,0.26,1.05,-0.141.54,
0.11,0.94,0.26,0.91,-0.351.82,
0.11,0.94,0.26,0.7,-0.281.82,
0.11,0.94,0.26,0.42,-0.561.54,
0.11,0.94,0.26,0.21,-0.631.61,
0.11,0.94,0.26,0.35,-0.701.61,
0.11,0.94,0.26,0.42,-0.771.47,
0.11,0.94,0.26,0.35,-0.701.33,
0.11,0.94,0.26,0.42,-0.631.19,
0.11,0.94,0.26,0.56,-0.770.98,
0.11,0.94,0.27,0.84,-0.770.77,
0.11,0.94,0.27,1.12,-0.630.42,
0.11,0.94,0.26,1.4,-0.420.28,
0.11,0.94,0.26,1.4,-0.210.07,
0.12,0.94,0.26,1.19,-0.070.35,
0.12,0.94,0.26,0.98,0.070.49,
0.12,0.94,0.26,0.84,0.070.63,
0.12,0.94,0.26,0.7,-0.070.98,
0.12,0.94,0.26,0.49,-0.351.47,
0.11,0.94,0.26,0.63,-0.631.54,
0.11,0.94,0.26,0.63,-0.701.75,
0.11,0.94,0.27,0.7,-0.771.68,
0.11,0.94,0.27,0.84,-0.351.40,
0.11,0.94,0.27,0.77,-0.421.26,
0.12,0.94,0.26,0.7,-0.071.40,
0.12,0.94,0.26,0.56,-0.141.19,
0.12,0.94,0.26,0.63,-0.211.19,
0.12,0.94,0.26,0.7,-0.211.40,
0.11,0.93,0.26,0.77,-0.210.98,
0.11,0.94,0.26,0.84,-0.280.70,
0.11,0.94,0.26,0.91,-0.421.40,
0.11,0.94,0.26,0.91,-0.421.26,
0.11,0.94,0.27,1.05,-0.210.98,
0.12,0.94,0.27,1.12,0.001.12,
0.12,0.94,0.27,1.05,0.001.05,
0.12,0.94,0.27,0.98,0.211.19,
0.12,0.94,0.27,0.84,0.421.12,
0.12,0.94,0.27,0.63,0.631.19,
0.12,0.94,0.26,0.56,0.701.47,
0.11,0.94,0.26,0.49,0.701.68,
0.11,0.94,0.26,0.56,0.561.82,
0.11,0.94,0.26,0.42,0.561.96,
0.11,0.94,0.26,0.49,0.351.89,
0.11,0.94,0.26,0.77,0.351.54,
0.11,0.94,0.26,0.7,0.211.75,
0.11,0.94,0.26,0.84,0.211.68,
0.11,0.94,0.26,0.84,0.071.33,
0.11,0.94,0.26,0.77,0.001.54,
0.11,0.94,0.26,0.84,0.001.47,
0.11,0.94,0.26,0.77,-0.141.26,
0.1,0.94,0.26,0.63,-0.281.12,
0.1,0.94,0.26,0.63,-0.351.19,
0.11,0.94,0.26,0.77,-0.490.91,
0.11,0.94,0.26,0.7,-0.421.05,
0.11,0.94,0.26,0.77,-0.700.91,
0.11,0.94,0.26,0.77,-0.700.77,
0.12,0.94,0.27,0.63,-0.770.98,
0.12,0.94,0.26,0.63,-0.770.91,
0.12,0.94,0.26,0.49,-0.840.98,
0.12,0.94,0.26,0.56,-0.911.05,
0.12,0.94,0.26,0.42,-0.701.12,
0.11,0.94,0.26,0.49,-0.420.98,
0.12,0.94,0.27,0.56,-0.281.33,
0.12,0.94,0.27,0.63,-0.211.19,
0.12,0.94,0.27,0.7,-0.281.33,
0.12,0.94,0.27,0.63,-0.281.12,
0.12,0.94,0.27,0.63,-0.211.40,
0.12,0.94,0.26,0.84,-0.281.19,
0.11,0.94,0.26,0.98,-0.351.26,
0.11,0.94,0.26,0.84,-0.421.26,
0.11,0.94,0.26,0.77,-0.281.12,
0.11,0.94,0.26,0.77,-0.141.05,
0.11,0.94,0.26,0.77,-0.141.19,
0.11,0.94,0.27,0.7,-0.351.12,
0.11,0.94,0.26,0.7,-0.490.91,
0.11,0.94,0.26,0.56,-0.911.05,
0.11,0.94,0.27,0.63,-1.050.98,
0.11,0.93,0.27,0.84,-1.260.77,
0.12,0.93,0.27,0.91,-0.910.84,
0.12,0.94,0.27,0.98,-0.840.91,
0.12,0.94,0.27,0.84,-0.560.84,
0.12,0.94,0.27,0.77,-0.561.19,
0.12,0.94,0.26,0.63,-0.421.61,
0.12,0.94,0.27,0.56,-0.421.54,
0.12,0.94,0.27,0.42,-0.351.89,
0.12,0.94,0.27,0.35,-0.421.68,
0.11,0.94,0.26,0.28,-0.561.26,
0.11,0.93,0.27,0.28,-0.701.40,
0.11,0.93,0.26,0.21,-0.491.05,
0.11,0.93,0.26,0.42,-0.420.98,
0.12,0.93,0.26,0.7,-0.421.33,
0.12,0.93,0.27,0.91,-0.211.40,
0.12,0.94,0.27,1.12,-0.071.33,
0.11,0.94,0.27,1.26,-0.141.33,
0.11,0.94,0.27,1.19,-0.071.05,
0.11,0.94,0.27,1.05,0.070.91,
0.11,0.95,0.27,0.84,0.070.77,
0.11,0.94,0.26,0.49,0.140.84,
0.11,0.94,0.26,0.49,-0.210.70,
0.11,0.94,0.26,0.49,-0.211.05,
0.11,0.93,0.26,0.56,-0.561.19,
0.11,0.93,0.26,0.84,-0.490.84,
0.11,0.94,0.27,0.98,-0.491.12,
0.12,0.94,0.27,1.05,-0.141.19,
0.11,0.94,0.27,0.98,-0.141.26,
0.12,0.94,0.27,0.91,0.141.61,
0.12,0.94,0.27,0.77,0.071.68,
0.12,0.94,0.27,0.63,-0.071.61,
0.12,0.94,0.26,0.56,-0.141.82,
0.12,0.94,0.27,0.49,-0.071.68,
0.12,0.94,0.26,0.35,0.001.61,
0.11,0.94,0.27,0.28,0.001.75,
0.11,0.94,0.26,0.35,0.071.26,
0.11,0.93,0.26,0.56,0.211.26,
0.11,0.94,0.26,0.7,0.141.26,
0.11,0.94,0.26,0.98,0.211.19,
0.11,0.94,0.26,1.05,0.281.12,
0.11,0.94,0.26,1.12,0.071.05,
0.11,0.94,0.26,1.05,-0.280.77,
0.11,0.94,0.26,1.05,-0.490.70,
0.11,0.94,0.26,1.12,-0.630.98,
0.11,0.94,0.26,0.98,-0.910.49,
0.11,0.94,0.26,0.98,-0.910.49,
0.12,0.94,0.26,0.84,-1.120.63,
0.12,0.94,0.27,0.63,-1.050.84,
0.12,0.94,0.27,0.56,-0.840.84,
0.12,0.94,0.27,0.49,-0.631.12,
0.12,0.94,0.27,0.35,-0.771.33,
0.11,0.94,0.27,0.42,-0.701.26,
0.12,0.94,0.27,0.42,-0.841.61,
0.12,0.94,0.27,0.42,-0.981.47,
0.12,0.93,0.26,0.35,-0.911.26,
0.12,0.93,0.26,0.35,-1.261.33,
0.12,0.93,0.26,0.49,-1.191.47,
0.12,0.93,0.27,0.7,-1.051.47,
0.12,0.93,0.27,0.84,-0.631.26,
0.12,0.94,0.27,1.05,-0.351.19,
0.12,0.94,0.27,1.12,-0.071.05,
0.12,0.94,0.27,1.12,0.141.19,
0.12,0.94,0.27,0.98,0.351.26,
0.12,0.94,0.27,0.77,0.350.98,
0.12,0.94,0.27,0.91,0.210.98,
0.12,0.94,0.27,0.84,0.071.33,
0.12,0.94,0.27,0.84,0.071.12,
0.12,0.94,0.27,0.7,0.071.68,
0.12,0.94,0.27,0.7,0.141.61,
0.11,0.94,0.27,0.7,0.351.96,
0.12,0.94,0.27,0.7,0.492.17,
0.12,0.94,0.26,0.7,0.562.17,
0.11,0.94,0.26,0.63,0.421.96,
0.11,0.94,0.26,0.49,0.282.17,
0.11,0.94,0.26,0.49,0.212.10,
0.11,0.94,0.26,0.56,0.141.68,
0.11,0.94,0.26,0.49,0.281.75,
0.11,0.94,0.26,0.7,0.141.40,
0.11,0.94,0.27,0.7,0.351.12,
0.11,0.94,0.27,0.63,0.210.77,
0.11,0.94,0.26,0.56,-0.140.56,
0.12,0.94,0.26,0.7,-0.490.35,
0.12,0.94,0.26,0.63,-0.490.35,
0.11,0.94,0.26,0.56,-0.770.49,
0.11,0.94,0.26,0.7,-0.980.49,
0.11,0.94,0.26,0.63,-1.190.49,
0.11,0.94,0.26,0.77,-1.400.84,
0.11,0.94,0.26,0.84,-1.470.35,
0.12,0.94,0.26,0.63,-1.680.77,
0.12,0.94,0.27,0.49,-1.890.91,
0.12,0.94,0.27,0.56,-1.890.98,
0.13,0.94,0.27,0.49,-1.821.26,
0.13,0.94,0.27,0.63,-1.470.98,
0.13,0.94,0.27,0.42,-0.911.19,
0.13,0.93,0.27,0.56,-0.561.05,
0.13,0.94,0.27,0.63,-0.281.12,
0.12,0.93,0.27,0.63,-0.211.12,
0.12,0.93,0.27,0.63,-0.281.26,
0.12,0.93,0.27,0.7,-0.281.12,
0.12,0.93,0.27,0.91,-0.281.33,
0.12,0.93,0.27,0.84,0.001.54,
0.12,0.94,0.27,0.77,0.281.61,
0.12,0.94,0.27,0.7,0.561.75,
0.12,0.94,0.27,0.49,0.631.96,
0.12,0.94,0.27,0.42,0.631.82,
0.12,0.94,0.27,0.49,0.422.03,
0.11,0.94,0.26,0.49,0.282.10,
0.11,0.94,0.27,0.7,-0.072.03,
0.11,0.94,0.27,0.77,0.001.82,
0.11,0.94,0.27,0.77,0.141.26,
0.11,0.94,0.27,0.91,0.281.33,
0.11,0.94,0.27,0.91,0.490.98,
0.11,0.94,0.27,0.84,0.490.77,
0.12,0.94,0.27,0.7,0.490.77,
0.12,0.94,0.27,0.84,0.490.98,
0.12,0.94,0.26,0.98,0.280.84,
0.12,0.94,0.27,0.7,-0.071.19,
0.12,0.94,0.27,0.84,-0.491.19,
0.12,0.93,0.26,0.77,-0.631.12,
0.12,0.94,0.27,0.77,-0.631.40,
0.12,0.94,0.27,0.77,-0.420.84,
0.12,0.94,0.27,0.84,-0.350.98,
0.12,0.94,0.27,0.63,-0.140.84,
0.12,0.94,0.27,0.56,-0.071.05,
0.12,0.94,0.26,0.56,0.001.12,
0.12,0.94,0.26,0.63,0.001.05,
0.12,0.94,0.26,0.56,0.071.05,
0.12,0.93,0.26,0.77,0.070.98,
0.11,0.94,0.26,1.05,-0.140.91,
0.12,0.93,0.27,1.19,-0.070.91,
0.12,0.93,0.27,1.47,0.000.63,
0.12,0.94,0.27,1.54,0.210.49,
0.12,0.94,0.27,1.61,0.280.35,
0.12,0.94,0.27,1.4,0.560.56,
0.12,0.94,0.27,1.33,0.490.70,
0.12,0.94,0.27,0.98,0.560.42,
0.12,0.94,0.27,0.77,0.420.49,
0.12,0.93,0.26,0.56,0.280.91,
0.12,0.93,0.26,0.7,0.070.84,
0.12,0.94,0.26,0.7,0.000.84,
0.11,0.94,0.26,0.7,-0.071.05,
0.12,0.94,0.27,0.84,-0.140.98,
0.12,0.94,0.27,0.91,0.141.05,
0.12,0.94,0.27,0.84,0.350.84,
0.12,0.94,0.27,0.63,0.490.98,
0.12,0.94,0.27,0.49,0.420.91,
0.12,0.94,0.27,0.42,0.280.49,
0.12,0.94,0.27,0.35,0.210.91,
0.12,0.93,0.27,0.35,-0.070.98,
0.12,0.93,0.27,0.56,-0.280.91,
0.11,0.93,0.27,0.98,-0.070.84,
0.12,0.93,0.27,1.12,-0.071.05,
0.12,0.94,0.27,1.26,-0.071.05,
0.12,0.93,0.27,1.19,0.000.77,
0.12,0.94,0.27,1.19,-0.071.05,
0.11,0.94,0.28,1.12,0.000.91,
0.12,0.94,0.28,0.84,0.001.12,
0.12,0.94,0.27,0.84,-0.281.05,
0.12,0.94,0.27,0.77,-0.350.98,
0.12,0.94,0.27,0.7,-0.421.05,
0.12,0.94,0.27,0.84,-0.281.12,
0.12,0.93,0.27,0.84,-0.351.12,
0.12,0.93,0.27,0.91,-0.141.26,
0.12,0.93,0.27,0.91,0.141.19,
0.12,0.93,0.28,1.05,0.281.12,
0.12,0.94,0.27,1.05,0.491.19,
0.12,0.94,0.27,0.98,0.561.19,
0.12,0.94,0.27,0.98,0.841.40,
0.12,0.94,0.27,0.91,0.701.54,
0.12,0.94,0.27,0.91,0.491.33,
0.11,0.94,0.27,0.98,0.211.47,
0.11,0.93,0.26,1.05,0.211.61,
0.11,0.93,0.27,1.12,0.211.19,
0.11,0.93,0.27,1.05,0.211.40,
0.11,0.94,0.27,1.19,0.211.40,
0.11,0.94,0.27,1.05,0.211.75,
0.12,0.94,0.27,1.05,0.351.26,
0.12,0.94,0.27,0.84,0.491.19,
0.12,0.94,0.27,0.84,0.631.05,
0.12,0.94,0.27,0.77,0.911.12,
0.12,0.94,0.26,0.77,0.701.19,
0.11,0.94,0.26,0.7,0.491.26,
0.11,0.94,0.26,0.84,0.211.40,
0.11,0.94,0.26,0.84,0.001.61,
0.11,0.94,0.26,0.84,0.001.54,
0.11,0.94,0.27,0.98,0.001.75,
0.11,0.94,0.27,0.84,0.071.33,
0.11,0.94,0.27,0.77,0.141.33,
0.11,0.94,0.27,0.49,0.351.33,
0.12,0.94,0.27,0.56,0.141.26,
0.12,0.94,0.27,0.49,0.071.19,
0.12,0.94,0.26,0.42,-0.211.19,
0.12,0.93,0.26,0.49,-0.491.26,
0.11,0.94,0.26,0.63,-0.631.12,
0.11,0.94,0.26,0.91,-0.561.26,
0.11,0.94,0.26,0.98,-0.421.12,
0.11,0.94,0.27,0.91,-0.281.19,
0.11,0.94,0.27,0.91,-0.281.12,
0.11,0.94,0.27,0.77,-0.070.77,
0.11,0.94,0.27,0.77,0.000.77,
0.12,0.94,0.27,0.7,-0.070.98,
0.12,0.94,0.27,0.63,-0.140.84,
0.12,0.94,0.27,0.63,-0.350.84,
0.12,0.93,0.27,0.49,-0.420.91,
0.12,0.94,0.27,0.63,-0.630.70,
0.12,0.93,0.27,0.49,-0.490.84,
0.12,0.94,0.27,0.49,-0.560.98,
0.12,0.93,0.27,0.56,-0.561.12,
0.12,0.94,0.27,0.63,-0.420.91,
0.12,0.94,0.27,0.77,-0.350.98,
0.12,0.94,0.27,0.7,-0.211.05,
0.12,0.94,0.27,0.77,-0.210.98,
0.12,0.93,0.27,0.7,-0.071.12,
0.12,0.93,0.27,0.7,0.001.19,
0.12,0.93,0.27,0.84,-0.070.84,
0.12,0.93,0.27,1.05,-0.211.05,
0.12,0.94,0.27,1.12,-0.421.19,
0.11,0.94,0.27,1.05,-0.491.05,
0.11,0.94,0.27,0.98,-0.490.91,
0.11,0.94,0.27,0.98,-0.700.98,
0.12,0.94,0.28,0.91,-0.420.77,
0.12,0.94,0.28,0.91,-0.210.91,
0.12,0.94,0.27,0.77,0.210.91,
0.12,0.94,0.27,0.84,0.280.77,
0.12,0.93,0.27,0.84,0.210.56,
0.12,0.94,0.27,0.98,0.210.98,
0.12,0.94,0.27,0.98,0.001.05,
0.12,0.93,0.27,0.98,-0.280.84,
0.12,0.93,0.27,0.98,-0.281.26,
0.11,0.93,0.27,1.4,-0.631.12,
0.12,0.93,0.27,1.26,-0.491.05,
0.12,0.93,0.27,1.19,-0.421.12,
0.12,0.94,0.27,1.33,-0.210.70,
0.12,0.94,0.27,1.12,-0.070.49,
0.12,0.94,0.27,0.98,0.140.91,
0.12,0.94,0.27,0.98,0.000.98,
0.12,0.94,0.27,1.05,-0.140.91,
0.12,0.94,0.27,0.84,-0.141.47,
0.12,0.94,0.27,0.91,-0.211.12,
0.12,0.94,0.27,0.91,-0.141.68,
0.12,0.94,0.27,1.12,-0.351.33,
0.12,0.93,0.27,1.26,-0.211.47,
0.12,0.93,0.27,1.33,-0.211.33,
0.11,0.93,0.27,1.33,-0.141.33,
0.11,0.94,0.27,1.47,-0.071.19,
0.11,0.94,0.27,1.33,-0.210.98,
0.12,0.94,0.27,1.26,-0.210.77,
0.12,0.94,0.27,1.26,-0.140.77,
0.11,0.94,0.27,1.26,-0.070.70,
0.12,0.94,0.27,1.19,0.000.56,
0.12,0.94,0.27,1.26,0.000.35,
0.12,0.94,0.27,1.26,0.000.42,
0.12,0.94,0.27,1.12,-0.140.98,
0.12,0.94,0.27,1.05,-0.350.70,
0.12,0.94,0.27,1.12,-0.350.70,
0.11,0.94,0.26,0.98,-0.351.26,
0.11,0.94,0.26,0.98,-0.421.33,
0.12,0.94,0.27,1.12,-0.561.12,
0.11,0.94,0.27,1.05,-0.561.40,
0.12,0.94,0.27,1.05,-0.491.26,
0.12,0.94,0.27,0.98,-0.561.26,
0.12,0.94,0.27,0.91,-0.561.05,
0.12,0.94,0.27,0.84,-0.491.12,
0.11,0.94,0.27,0.77,-0.561.26,
0.11,0.94,0.27,0.63,-0.560.98,
0.11,0.94,0.27,0.7,-0.631.05,
0.11,0.94,0.26,0.63,-0.630.91,
0.12,0.93,0.27,0.77,-0.560.70,
0.12,0.93,0.26,0.84,-0.700.77,
0.12,0.93,0.27,0.91,-0.490.70,
0.12,0.94,0.27,0.84,-0.490.84,
0.12,0.94,0.27,0.91,-0.491.05,
0.12,0.94,0.27,1.05,-0.560.70,
0.12,0.94,0.27,0.98,-0.420.84,
0.12,0.94,0.27,0.91,-0.350.91,
0.12,0.94,0.27,1.05,-0.630.84,
0.11,0.93,0.27,1.12,-0.631.19,
0.11,0.94,0.27,1.12,-0.630.91,
0.11,0.94,0.27,1.19,-0.630.84,
0.11,0.94,0.27,1.12,-0.490.77,
0.11,0.94,0.27,1.05,-0.560.77,
0.11,0.94,0.27,1.05,-0.560.77,
0.11,0.94,0.27,0.98,-0.210.63,
0.12,0.94,0.27,1.05,-0.210.77,
0.12,0.94,0.27,1.19,-0.420.56,
0.11,0.94,0.27,1.19,-0.491.19,
0.11,0.94,0.27,1.19,-0.560.98,
0.11,0.94,0.27,1.19,-0.630.84,
0.11,0.94,0.27,1.19,-0.841.33,
0.11,0.94,0.27,1.05,-0.700.98,
0.11,0.94,0.27,0.91,-0.560.84,
0.11,0.94,0.27,0.7,-0.490.91,
0.11,0.94,0.27,0.56,-0.560.98,
0.11,0.94,0.27,0.63,-0.630.35,
0.11,0.94,0.27,0.7,-0.630.77,
0.11,0.94,0.27,0.7,-0.560.56,
0.12,0.93,0.27,0.77,-0.490.42,
0.12,0.93,0.27,0.84,-0.420.70,
0.12,0.93,0.27,1.05,-0.490.56,
0.12,0.93,0.27,1.33,-0.490.77,
0.12,0.94,0.27,1.47,-0.420.70,
0.12,0.94,0.27,1.61,-0.490.84,
0.12,0.94,0.27,1.61,-0.420.28,
0.12,0.94,0.27,1.4,-0.280.63,
0.12,0.94,0.27,1.26,-0.210.56,
0.12,0.93,0.27,1.19,0.000.42,
0.12,0.93,0.27,1.12,-0.070.91,
0.11,0.93,0.27,0.98,-0.070.91,
0.12,0.94,0.27,1.12,-0.070.98,
0.12,0.94,0.27,1.19,-0.071.33,
0.12,0.94,0.27,1.12,0.141.19,
0.11,0.94,0.27,1.26,0.141.19,
0.12,0.94,0.27,1.19,0.211.05,
0.11,0.93,0.27,1.05,0.140.98,
0.11,0.93,0.27,1.05,17.851.19,
0.11,0.93,0.27,1.05,-0.281.33,
0.11,0.94,0.27,1.12,-0.281.47,
0.11,0.94,0.27,1.05,-0.281.19,
0.11,0.94,0.27,1.12,-0.211.05,
0.11,0.94,0.27,1.12,-0.070.70,
0.11,0.94,0.27,0.98,0.070.91,
0.11,0.94,0.27,0.91,0.070.91,
0.11,0.94,0.27,1.05,-0.141.05,
0.11,0.94,0.27,0.91,-0.070.98,
0.11,0.94,0.26,0.98,-0.491.05,
0.11,0.94,0.26,0.91,-0.631.05,
0.11,0.93,0.27,0.98,-0.841.40,
0.11,0.94,0.27,0.98,-0.911.47,
0.11,0.94,0.27,1.05,-0.701.26,
0.11,0.94,0.27,0.98,-0.491.05,
0.11,0.94,0.27,0.84,-0.350.91,
0.11,0.94,0.27,0.7,-0.281.12,
0.12,0.94,0.27,0.7,-0.280.77,
0.12,0.94,0.27,0.7,-0.350.56,
0.12,0.94,0.27,0.77,-0.281.19,
0.12,0.94,0.27,0.77,-0.351.05,
0.12,0.94,0.26,0.91,-0.491.05,
0.11,0.94,0.26,0.84,-0.281.19,
0.11,0.93,0.26,0.91,-0.351.19,
0.11,0.93,0.26,1.12,-0.421.33,
0.11,0.94,0.26,0.98,-0.491.33,
0.11,0.94,0.26,0.91,-0.701.33,
0.11,0.94,0.26,0.98,-0.700.91,
0.11,0.94,0.27,0.91,-0.771.26,
0.12,0.94,0.27,0.77,-0.981.19,
0.12,0.94,0.27,0.63,-0.840.91,
0.12,0.94,0.27,0.42,-0.840.98,
0.12,0.94,0.27,0.42,-0.840.84,
0.12,0.94,0.27,0.35,-0.910.84,
0.12,0.94,0.27,0.35,-0.980.77,
0.11,0.93,0.26,0.56,-0.840.70,
0.11,0.94,0.27,0.63,-0.700.70,
0.12,0.94,0.27,0.84,-0.561.12,
0.11,0.94,0.27,1.05,-0.420.77,
0.12,0.94,0.27,0.98,-0.141.12,
0.12,0.94,0.27,0.91,-0.141.26,
0.11,0.94,0.27,0.7,-0.421.54,
0.11,0.94,0.27,0.91,-0.421.12,
0.12,0.94,0.27,0.91,-0.701.26,
0.12,0.94,0.27,0.77,-0.841.19,
0.11,0.94,0.27,0.77,-0.701.12,
0.11,0.94,0.27,0.63,-0.561.19,
0.11,0.94,0.27,0.56,-0.561.05,
0.11,0.94,0.27,0.63,-0.351.05,
0.11,0.94,0.27,0.63,-0.280.98,
0.11,0.94,0.27,0.77,0.070.84,
0.12,0.93,0.27,0.77,-0.070.98,
0.12,0.93,0.27,0.98,0.000.77,
0.12,0.94,0.27,1.05,-0.210.63,
0.12,0.93,0.27,1.12,-0.210.56,
0.11,0.93,0.27,1.12,-0.280.70,
0.11,0.93,0.27,1.12,-0.420.84,
0.11,0.94,0.27,1.05,-0.490.98,
0.11,0.94,0.27,1.12,-0.490.70,
0.11,0.94,0.27,0.98,-0.280.77,
0.11,0.94,0.27,0.84,-0.350.91,
0.11,0.94,0.27,0.77,-0.350.56,
0.11,0.94,0.27,0.7,-0.490.84,
0.11,0.93,0.27,0.7,-0.490.91,
0.11,0.94,0.27,0.77,-0.700.91,
0.11,0.94,0.27,0.84,-0.770.98,
0.11,0.94,0.27,0.77,-0.631.19,
0.11,0.94,0.27,0.84,-0.700.98,
0.12,0.94,0.27,0.77,-0.490.98,
0.12,0.94,0.27,0.91,-0.280.84,
0.11,0.94,0.27,0.91,-0.280.98,
0.11,0.94,0.27,0.98,-0.490.84,
0.11,0.94,0.26,0.98,-0.560.63,
0.11,0.94,0.26,0.98,-0.700.77,
0.11,0.93,0.26,0.91,-0.911.12,
0.11,0.94,0.27,0.98,-0.700.70,
0.11,0.94,0.27,0.84,-0.631.05,
0.11,0.94,0.27,0.84,-0.491.26,
0.12,0.94,0.27,0.84,-0.280.91,
0.12,0.94,0.27,0.77,-0.210.77,
0.12,0.94,0.27,0.63,-0.140.98,
0.12,0.94,0.27,0.7,-0.210.70,
0.12,0.93,0.27,0.7,-0.350.56,
0.12,0.93,0.27,0.84,-0.490.91,
0.12,0.93,0.27,0.98,-0.490.49,
0.11,0.93,0.27,1.47,-0.350.63,
0.11,0.93,0.27,1.68,-0.281.12,
0.11,0.94,0.27,1.75,0.210.70,
0.11,0.94,0.28,1.68,0.350.91,
0.12,0.94,0.28,1.47,0.420.84,
0.12,0.94,0.27,1.33,0.420.77,
0.12,0.94,0.27,1.12,0.140.77,
0.12,0.94,0.27,0.84,-0.280.91,
0.12,0.94,0.27,0.84,-0.491.05,
0.12,0.94,0.27,0.77,-0.771.33,
0.11,0.94,0.27,0.77,-0.771.40,
0.11,0.94,0.27,0.7,-0.561.40,
0.11,0.94,0.27,0.84,-0.281.40,
0.11,0.93,0.27,0.98,0.001.54,
0.12,0.93,0.27,1.12,0.491.05,
0.12,0.94,0.27,1.19,0.560.98,
0.12,0.94,0.27,1.26,0.631.54,
0.12,0.94,0.27,1.33,0.560.98,
0.12,0.94,0.26,1.33,0.421.26,
0.12,0.94,0.27,1.4,0.281.33,
0.11,0.93,0.27,1.47,0.140.98,
0.11,0.94,0.27,1.54,0.281.05,
0.11,0.94,0.27,1.61,0.420.77,
0.11,0.94,0.27,1.47,0.630.77,
0.11,0.94,0.27,1.4,0.700.70,
0.11,0.94,0.27,1.47,0.771.19,
0.11,0.94,0.26,1.4,0.700.91,
0.11,0.94,0.26,1.54,0.491.05,
0.11,0.94,0.27,1.61,0.421.12,
0.12,0.94,0.27,1.54,0.351.26,
0.11,0.94,0.27,1.4,0.351.47,
0.11,0.94,0.27,1.4,0.281.19,
0.11,0.94,0.27,1.33,0.281.19,
0.11,0.94,0.27,1.33,0.071.19,
0.11,0.94,0.27,1.05,-0.070.91,
0.11,0.94,0.26,1.19,-0.210.63,
0.11,0.94,0.26,1.12,-0.350.84,
0.11,0.94,0.26,1.12,-0.561.05,
0.11,0.94,0.26,1.33,-0.700.91,
0.11,0.94,0.27,1.4,-0.491.40,
0.11,0.94,0.27,1.26,-0.631.19,
0.11,0.94,0.27,1.26,-0.630.84,
0.11,0.94,0.27,0.98,-0.561.05,
0.11,0.94,0.27,0.91,-0.700.98,
0.11,0.94,0.27,0.91,-0.700.42,
0.11,0.94,0.26,0.84,-0.910.56,
0.11,0.94,0.27,0.77,-1.120.91,
0.11,0.94,0.26,0.7,-1.260.70,
0.11,0.93,0.26,0.77,-1.330.63,
0.11,0.93,0.27,0.63,-1.260.84,
0.11,0.93,0.27,0.84,-1.190.84,
0.11,0.94,0.27,1.26,-1.190.70,
0.11,0.94,0.27,1.26,-0.910.84,
0.12,0.94,0.27,1.33,-0.700.49,
0.12,0.94,0.27,1.26,-0.630.56,
0.12,0.94,0.27,1.19,-0.560.84,
0.12,0.94,0.26,1.05,-0.770.56,
0.11,0.94,0.26,0.91,-1.120.91,
